DATAFLOW,LAST UPDATE,freq,unit,sex,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Norway,2023,13.6,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2005,8.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2006,7.3,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2007,6.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2008,7.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2009,6.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2010,6.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2011,7.6,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2012,7.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2013,7.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2014,7.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2015,7.6,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2016,8.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2017,8.3,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2018,8.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2019,8.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2020,7.6,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2021,7.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2022,7.8,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Poland,2023,8.2,ep,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2004,5.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2005,6.5,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2006,7.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2007,6.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2008,6.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2009,6.8,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2010,7.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2011,7.8,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2012,9.9,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2013,9.6,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2014,6.9,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2015,7.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2016,7.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2017,7.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2018,7.8,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2019,7.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2020,8.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2021,8.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2022,8.6,bp,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,2023,9.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2007,7.6,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2008,8.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2009,7.3,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2010,5.9,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2011,5.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2012,5.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2013,5.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2014,6.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2015,6.3,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2016,6.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2017,5.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2018,6.3,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2019,6.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2020,5.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2021,4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2022,4.0,e,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Romania,2023,4.3,e,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2004,10.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2005,10.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2006,13.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2007,13.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2008,11.5,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2009,12.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2010,12.2,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2011,11.8,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2013,12.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2014,15.1,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2015,15.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2016,15.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2017,15.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2018,15.6,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2019,15.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2020,15.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2021,14.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2022,13.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,2023,13.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2005,7.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2006,8.3,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2007,9.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2008,9.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2009,9.3,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2010,6.6,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2011,6.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2012,7.3,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2013,7.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2014,7.8,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2015,8.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2016,8.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2017,7.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2018,7.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2019,8.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2020,9.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2021,10,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2022,10.6,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,2023,10.6,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2005,4.8,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2006,4.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2007,4.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2008,3.0,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2009,3.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2010,3.3,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2011,3.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2012,3.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2013,4.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2014,4.3,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2015,4.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2016,4.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2017,3.8,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2018,4.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2019,4.6,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2020,4.6,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2021,4.8,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2022,4.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,2023,4.6,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,2005,10.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,2006,10.3,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,2007,10.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,2008,10.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,2009,10.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,2010,10.8,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,2011,11.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,2012,10.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,2013,10.6,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,2014,9.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,2015,10.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,2016,10.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,2017,10.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,2018,10.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2004,59.3,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2005,58.8,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2006,59.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2007,60.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2008,59.2,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2009,60.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2010,60.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2011,59.8,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2012,61.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2013,59.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2014,57.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2015,58.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2016,57.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2017,57.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2018,56.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2019,57.3,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2020,58.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2021,61.8,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2022,60.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Austria,2023,60.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2004,58.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2005,62.4,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2006,63.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2007,63.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2008,63.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2009,63.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2010,63.3,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2011,63.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2012,64.6,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2013,63.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2014,64.1,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2015,64.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2016,63.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2017,63.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2018,63.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2019,62.4,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2020,63.8,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2021,64.6,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2022,63.7,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Belgium,2023,64.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Bulgaria,2006,69.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Bulgaria,2007,70.4,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Bulgaria,2008,63.9,b,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Bulgaria,2009,63.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Bulgaria,2010,65.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Bulgaria,2011,64.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Bulgaria,2012,63.9,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Bulgaria,2013,64.5,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Bulgaria,2014,64.0,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Bulgaria,2015,63.2,,
ESTAT:HLTH_HLYE(1.0),04/07/25 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Bulgaria,2016,65.7,b,
