DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Euro area – 20 countries (2023-2025),2023,76.1,bp,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2000,62.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2001,61.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2002,62.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2003,63.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2004,63.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2005,64.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2006,64.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2007,63.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2008,65.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2009,66.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2010,67.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2011,67.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2012,67.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2013,69.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2014,68.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2015,69.5,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2016,69.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2017,70.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2018,70.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2019,70.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2020,70.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2021,69.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2022,69.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Estonia,2023,70.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2002,71.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2003,71.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2004,71.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2005,71.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2006,72.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2007,72.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2008,72.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2009,73.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2010,73.4,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2011,73.7,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2012,73.8,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2013,74.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2014,74.5,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2015,74.3,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,74.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,74.7,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,74.7,ep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2002,71.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2003,71.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2004,71.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2005,71.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2006,72.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2007,72.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2008,72.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2009,73.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2010,73.3,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2011,73.7,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2012,73.8,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2013,74.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2014,74.5,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,74.2,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,74.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,74.6,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,74.7,ep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2000,73.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2001,73.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2002,73.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2003,74.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2004,74.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2005,74.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2006,75.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2007,75.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2008,75.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2009,75.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2010,76.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2011,76.3,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2012,76.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2013,76.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2014,77.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2015,77.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2016,77.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2017,77.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2018,77.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2019,78.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2020,77.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2021,78.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2022,77.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Free Trade Association,2023,78.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2000,72.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2001,72.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2002,72.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2003,72.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2004,73.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2005,73.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2006,73.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2007,73.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2008,73.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2009,73.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2010,74.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2011,74.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2012,74.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2013,75.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2014,75.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2015,74.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2016,75.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2017,75.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2018,75.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2019,75.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2020,75.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2021,73.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2022,74.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Greece,2023,75.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2000,72.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2001,72.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2002,72.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2003,72.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2004,73.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2005,73.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2006,74.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2007,74.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2008,74.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2009,75.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2010,75.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2011,75.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2012,75.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2013,76.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2014,76.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2015,76.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2016,76.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2017,76.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2018,76.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2019,77.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2020,75.8,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2021,76.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2022,76.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Spain,2023,77.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2002,71.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2003,71.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2004,71.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2005,71.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2006,72.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2007,72.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2008,72.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2009,73.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2010,73.4,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2011,73.7,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2012,73.8,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2013,74.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2014,74.5,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2015,74.2,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2016,74.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2017,74.6,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (2007-2013),2018,74.7,ep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2002,70.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2003,70.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2004,71.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2005,71.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2006,72.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2007,72.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2008,72.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2009,72.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2010,73.1,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2011,73.4,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2012,73.5,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2013,73.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2014,74.2,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2015,74.0,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2016,74.4,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2017,74.4,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2018,74.5,ep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2019,74.8,bep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2022,74.2,bep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 27 countries (from 2020),2023,75.0,bep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2002,71.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2003,71.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2004,71.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2005,71.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2006,72.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2007,72.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2008,72.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2009,73.0,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2010,73.3,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2011,73.7,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2012,73.7,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2013,74.1,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2014,74.4,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2015,74.2,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2016,74.6,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2017,74.6,b,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,European Union - 28 countries (2013-2020),2018,74.7,ep,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Finland,2000,70.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Finland,2001,70.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Finland,2002,71.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Finland,2003,71.5,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Finland,2004,71.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Finland,2005,71.9,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Finland,2006,72.2,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Finland,2007,72.3,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Finland,2008,72.7,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Finland,2009,72.8,,
ESTAT:DEMO_MLEXPEC(1.0),11/09/25 11:00:00,Annual,Year,Males,4 years,Finland,2010,73.1,,
