DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2009,7.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2010,8.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2011,8.1,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2012,8.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2013,8.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2014,8.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2015,7.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2016,6.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2017,5.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2018,4.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2019,3.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2020,4.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2021,4.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2022,3.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2023,3.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Slovakia,2024,3.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2009,3.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2010,3.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2011,3.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2012,2.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2013,3.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2014,3.8,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2015,4.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2016,4.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2017,4.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2018,5.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2019,5.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2020,4.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2021,5.1,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2022,5.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2023,4.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Females,Türkiye,2024,4.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2009,4.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2010,4.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2011,3.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2012,3.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2013,4.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2014,4.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2015,4.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2016,5.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2017,4.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2018,4.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2019,3.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2020,4.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2021,4.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2022,3.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2023,3.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Austria,2024,4.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bosnia and Herzegovina,2021,9.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bosnia and Herzegovina,2022,8.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bosnia and Herzegovina,2023,6.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bosnia and Herzegovina,2024,6.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2009,5.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2010,5.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2011,4.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2012,5.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2013,5.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2014,5.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2015,6.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2016,5.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2017,4.6,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2018,4.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2019,3.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2020,3.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2021,4.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2022,3.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2023,3.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Belgium,2024,4.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2009,5.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2010,7.7,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2011,8.4,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2012,9.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2013,9.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2014,8.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2015,7.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2016,5.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2017,5.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2018,4.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2019,3.8,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2020,4.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2021,3.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2022,2.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2023,3.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Bulgaria,2024,3.0,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2010,3.6,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2011,3.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2012,3.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2013,3.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2014,3.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2015,3.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2016,3.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2017,3.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2018,3.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2019,3.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2020,3.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2021,3.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2022,3.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2023,3.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Switzerland,2024,3.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2009,4.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2010,4.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2011,6.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2012,9.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2013,12.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2014,12.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2015,10.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2016,9.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2017,7.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2018,5.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2019,5.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2020,5.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2021,5.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2022,4.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2023,4.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Cyprus,2024,3.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2009,4.2,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2010,4.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2011,4.2,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2012,4.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2013,4.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2014,3.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2015,3.1,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2016,2.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2017,1.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2018,1.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2019,1.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2020,1.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2021,1.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2022,1.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2023,1.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Czechia,2024,1.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2009,5.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2010,4.9,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2011,4.1,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2012,3.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2013,3.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2014,3.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2015,3.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2016,3.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2017,2.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2018,2.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2019,2.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2020,2.9,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2021,2.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2022,2.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2023,2.4,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Germany,2024,2.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2009,5.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2010,6.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2011,5.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2012,5.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2013,5.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2014,4.8,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2015,4.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2016,4.0,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2017,4.0,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2018,3.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2019,3.5,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2020,3.9,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2021,3.7,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2022,3.3,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2023,3.7,b,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Denmark,2024,4.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Euro area – 20 countries (2023-2025),2009,6.6,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Euro area – 20 countries (2023-2025),2010,7.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Euro area – 20 countries (2023-2025),2011,7.0,,
ESTAT:UNE_RT_A(1.0),11/12/25 23:00:00,Annual,From 15 to 74 years,Percentage of total population,Males,Euro area – 20 countries (2023-2025),2012,7.9,,
