DATAFLOW,LAST UPDATE,freq,unit,indic_il,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area – 20 countries (2023-2025),2020,30384,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area – 20 countries (2023-2025),2021,30710,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area – 20 countries (2023-2025),2022,30971,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area – 20 countries (2023-2025),2023,30208,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Euro area – 20 countries (2023-2025),2024,30750,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2005,139,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2006,144,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2007,156,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2008,158,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2009,155,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2010,116,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2011,125,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2012,130,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2013,142,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2014,162,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2015,161,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2016,166,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2017,161,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2018,167,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2019,164,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2020,155,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2021,159,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2022,170,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2023,178,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2024,161,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Estonia,2025,150,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2005,1136,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2006,1174,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2007,1150,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2008,1140,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2009,1121,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2010,1161,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2011,1219,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2012,1319,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2013,1322,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2014,1215,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2015,1167,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2016,1157,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2017,1102,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2018,1005,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2019,971,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2020,960,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2021,1061,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2022,1027,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2023,1038,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Greece,2024,1054,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2005,4648,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2006,4830,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2007,4681,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2008,4861,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2009,4935,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2010,4967,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2011,5007,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2012,4909,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2013,4667,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2014,5158,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2015,5087,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2016,5173,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2017,5194,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2018,5216,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2019,5001,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2020,5186,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2021,5307,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2022,5038,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2023,5033,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,Spain,2024,5033,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2005,38860,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2006,39385,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2007,43422,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,43695,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,43247,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,43673,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,44733,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,44426,e,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,43964,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,45277,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,45400,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Females,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,46051,,
