DATAFLOW,LAST UPDATE,freq,ind_type,unit,indic_is,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Italy,2019,81.94,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Italy,2020,84.43,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Italy,2021,87.22,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Italy,2022,88.58,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Italy,2023,89.89,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Italy,2024,91.81,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Italy,2025,92.60,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Lithuania,2014,74.98,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Lithuania,2015,75.43,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Lithuania,2016,78.25,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Lithuania,2017,80.71,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Lithuania,2018,83.46,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Lithuania,2019,84.89,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Lithuania,2020,86.47,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Lithuania,2021,89.29,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Lithuania,2022,90.25,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Lithuania,2023,90.34,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Lithuania,2024,91.03,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Lithuania,2025,91.10,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Luxembourg,2014,95.95,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Luxembourg,2015,97.82,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Luxembourg,2016,98.14,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Luxembourg,2017,97.83,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Luxembourg,2018,97.06,b,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Luxembourg,2019,97.12,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Luxembourg,2020,98.82,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Luxembourg,2021,98.83,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Luxembourg,2022,98.63,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Luxembourg,2023,99.59,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Luxembourg,2024,98.92,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Luxembourg,2025,99.13,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Latvia,2014,79.36,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Latvia,2015,81.82,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Latvia,2016,82.59,b,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Latvia,2017,84.17,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Latvia,2018,86.71,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Latvia,2019,88.41,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Latvia,2020,91.58,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Latvia,2021,93.78,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Latvia,2022,93.31,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Latvia,2023,93.91,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Latvia,2024,94.93,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Latvia,2025,95.72,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Montenegro,2017,76.26,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Montenegro,2018,77.14,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Montenegro,2019,79.56,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Montenegro,2020,81.37,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Montenegro,2021,86.28,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Montenegro,2022,92.29,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Montenegro,2023,92.29,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Montenegro,2024,92.49,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Montenegro,2025,96.22,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,North Macedonia,2014,71.27,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,North Macedonia,2015,74.12,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,North Macedonia,2016,76.76,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,North Macedonia,2017,79.08,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,North Macedonia,2018,81.94,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,North Macedonia,2019,83.31,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,North Macedonia,2020,85.90,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,North Macedonia,2021,88.56,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,North Macedonia,2024,93.52,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,North Macedonia,2025,93.14,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Malta,2014,75.89,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Malta,2015,78.93,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Malta,2016,79.42,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Malta,2017,82.15,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Malta,2018,83.41,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Malta,2019,87.12,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Malta,2020,87.61,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Malta,2021,88.41,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Malta,2022,92.57,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Malta,2023,93.01,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Malta,2024,94.30,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Malta,2025,96.67,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Netherlands,2014,94.97,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Netherlands,2015,95.53,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Netherlands,2016,95.33,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Netherlands,2017,97.04,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Netherlands,2018,96.33,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Netherlands,2019,97.57,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Netherlands,2020,96.29,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Netherlands,2021,96.51,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Netherlands,2022,96.78,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Netherlands,2023,99.42,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Netherlands,2024,99.65,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Netherlands,2025,99.75,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Norway,2014,97.15,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Norway,2015,98.27,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Norway,2016,98.15,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Norway,2017,98.89,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Norway,2018,98.58,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Norway,2019,99.19,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Norway,2020,99.33,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Norway,2021,99.74,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Norway,2022,99.92,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Norway,2023,99.92,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Norway,2024,99.70,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Norway,2025,99.47,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Poland,2014,71.89,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Poland,2015,72.92,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Poland,2016,77.73,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Poland,2017,80.38,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Poland,2018,81.68,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Poland,2019,84.52,,
